Country Code,City,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes
191,Colombo,79.86472741,6.912529358,Sri Lankan,2500,Sri Lankan Rupee(LKR),No,No,3,4,114
1,Gurgaon,77.0839756,28.4598562,Street Food,150,Indian Rupees(Rs.),No,Yes,1,3.4,151
1,New Delhi,77.20037386,28.65492631,"North Indian, Mughlai",650,Indian Rupees(Rs.),No,Yes,2,3.7,456
1,New Delhi,77.21593738,28.52888088,Fast Food,400,Indian Rupees(Rs.),No,No,1,4.1,71
1,New Delhi,77.25539435,28.54166043,Chinese,400,Indian Rupees(Rs.),No,Yes,1,3.4,80
1,New Delhi,77.15718493,28.54370415,"Thai, Chinese, Asian, Malaysian",1500,Indian Rupees(Rs.),Yes,No,3,3.8,118
1,Noida,77.3141279,28.5815304,North Indian,350,Indian Rupees(Rs.),No,No,1,3.1,27
1,New Delhi,77.2742445,28.6503577,"South Indian, Chinese",500,Indian Rupees(Rs.),No,No,2,2.8,28
1,New Delhi,77.2120463,28.5639463,"Fast Food, North Indian",350,Indian Rupees(Rs.),No,Yes,1,3.4,59
216,Albany,-84.206944,31.622412,"Coffee and Tea, Sandwich",10,Dollar($),No,No,1,3.4,26
1,Gurgaon,77.0213621,28.4591855,Bakery,250,Indian Rupees(Rs.),No,No,1,0,3
1,New Delhi,77.2470262,28.5453005,"North Indian, Continental",1600,Indian Rupees(Rs.),Yes,No,3,3.5,150
1,Gurgaon,0,0,North Indian,400,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.23196391,28.64244153,"Pizza, Fast Food",500,Indian Rupees(Rs.),No,No,2,3,10
1,Goa,73.76817222,15.51683333,"Goan, North Indian, Chinese",700,Indian Rupees(Rs.),No,No,3,3.8,601
216,Dalton,-84.9964,34.7604,Mexican,10,Dollar($),No,No,1,4.1,114
1,New Delhi,77.31825426,28.67116736,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,No,1,2.5,51
1,New Delhi,0,0,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,2,3,5
1,New Delhi,77.2514264,28.551456,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,2,3.1,185
1,New Delhi,77.2512019,28.547266,North Indian,400,Indian Rupees(Rs.),No,No,1,0,1
1,Noida,77.335507,28.5978273,Chinese,550,Indian Rupees(Rs.),No,Yes,2,0,0
1,New Delhi,77.0643164,28.6229612,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,1,3.1,10
1,Gurgaon,77.1032552,28.4396385,Italian,500,Indian Rupees(Rs.),No,No,2,3.8,74
1,Chennai,80.231598,12.981615,"North Indian, European, Mediterranean",1600,Indian Rupees(Rs.),No,No,3,4.9,859
1,New Delhi,0,0,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,2,0,0
189,Johannesburg,28.025193,-26.1440716,American,515,Rand(R),Yes,No,4,4.2,212
1,New Delhi,77.2136148,28.5490245,"Asian, Chinese, Thai, Vietnamese",1000,Indian Rupees(Rs.),No,Yes,3,4.2,264
1,Gurgaon,77.08040039,28.48028198,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,No,2,3.1,13
1,Kanpur,0,0,"Bakery, Desserts, Fast Food",500,Indian Rupees(Rs.),No,No,2,3.9,97
1,New Delhi,77.3079824,28.627967,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,1,3.4,60
1,New Delhi,77.1389292,28.6576159,Fast Food,200,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.1756282,28.6435077,North Indian,200,Indian Rupees(Rs.),No,No,1,0,2
1,Noida,77.3854509,28.5143927,Ice Cream,300,Indian Rupees(Rs.),No,No,1,0,0
1,Gurgaon,77.0444379,28.4762474,Mughlai,700,Indian Rupees(Rs.),No,No,2,0,2
1,New Delhi,77.1090874,28.6275885,"Chinese, Mughlai, North Indian",600,Indian Rupees(Rs.),No,Yes,2,2.7,6
1,New Delhi,77.3351677,28.61080481,"Continental, North Indian, South Indian",500,Indian Rupees(Rs.),No,No,2,0,1
215,Edinburgh,-3.208363,55.943501,"Cafe, Bakery",30,Pounds(?œ),No,No,3,3.9,63
216,Augusta,-82.0805493,33.5375868,Indian,25,Dollar($),No,No,2,4,227
1,New Delhi,77.2137046,28.549033,"Cafe, North Indian, Chinese, South Indian",650,Indian Rupees(Rs.),No,Yes,2,3.2,18
215,London,-0.138343,51.512069,Steak,35,Pounds(?œ),No,No,2,4.9,309
1,New Delhi,77.1675239,28.5879119,"Cafe, Fast Food, Italian",600,Indian Rupees(Rs.),No,No,2,4.2,3311
1,Indore,75.8660587,22.6952067,"North Indian, Chinese, Continental, Mediterranean, Asian",1300,Indian Rupees(Rs.),No,No,3,3.7,238
1,New Delhi,77.2750291,28.6583725,North Indian,500,Indian Rupees(Rs.),No,No,2,3.4,39
1,Gurgaon,77.0644064,28.4664277,"North Indian, Chinese",900,Indian Rupees(Rs.),Yes,No,2,3.3,88
1,Faridabad,0,0,Italian,350,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.122793,28.550327,Bakery,1000,Indian Rupees(Rs.),No,No,3,3.3,30
1,Bangalore,77.61429269,12.93329764,"American, Burger, Cafe",800,Indian Rupees(Rs.),No,Yes,2,4.7,9667
1,New Delhi,77.2284355,28.702491,"Chinese, Tibetan",450,Indian Rupees(Rs.),No,No,1,3.1,8
1,New Delhi,77.286309,28.6367759,Fast Food,250,Indian Rupees(Rs.),No,No,1,2.5,18
1,Chandigarh,76.801234,30.71005476,"North Indian, Chinese, Continental, Pizza",850,Indian Rupees(Rs.),No,Yes,2,3.7,665
1,New Delhi,77.2044316,28.6945529,Cafe,800,Indian Rupees(Rs.),No,No,2,3.4,34
1,Gurgaon,77.0886879,28.4952079,"Continental, American, Italian, Seafood, North Indian, Cafe",2000,Indian Rupees(Rs.),No,No,4,4,1840
216,Pocatello,-112.459988,42.878077,"Burger, Pizza, Sandwich",10,Dollar($),No,No,1,3.5,57
1,New Delhi,77.256582,28.559209,Chinese,300,Indian Rupees(Rs.),No,No,1,2.8,12
1,New Delhi,77.2272935,28.5729113,Chinese,500,Indian Rupees(Rs.),No,No,2,0,0
1,New Delhi,77.13754522,28.56050598,"North Indian, Chinese, South Indian",300,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.2027451,28.6763014,"Mithai, Chinese, Street Food",200,Indian Rupees(Rs.),No,No,1,3.8,83
1,Noida,77.3377445,28.5969468,Ice Cream,200,Indian Rupees(Rs.),No,No,1,0,2
1,New Delhi,77.2514264,28.551456,Beverages,400,Indian Rupees(Rs.),No,No,1,3.9,57
1,Gurgaon,77.0789039,28.4605516,"Fast Food, Street Food",300,Indian Rupees(Rs.),No,Yes,1,2.2,41
1,New Delhi,77.2959279,28.6425109,"North Indian, Chinese",550,Indian Rupees(Rs.),No,Yes,2,2.4,62
30,Bras¡_lia,-47.88266667,-15.7775,Cafe,30,Brazilian Real(R$),No,No,1,3.8,9
1,Noida,77.3253979,28.5671588,"North Indian, Mughlai",800,Indian Rupees(Rs.),Yes,Yes,2,3.3,793
1,Gurgaon,77.0308638,28.5089193,"North Indian, Mughlai, South Indian",600,Indian Rupees(Rs.),No,No,2,0,1
94,Bogor,106.8103014,-6.606916768,"Cafe, Desserts, Beverages",70000,Indonesian Rupiah(IDR),No,No,2,3.7,783
215,Manchester,-2.237033,53.484543,"American, Burger",40,Pounds(?œ),No,No,3,4,86
1,New Delhi,77.3078187,28.5898772,"Fast Food, Chinese",200,Indian Rupees(Rs.),No,No,1,2.9,6
1,New Delhi,77.2847755,28.6185799,North Indian,300,Indian Rupees(Rs.),No,No,1,0,3
1,New Delhi,77.1462741,28.4930732,North Indian,350,Indian Rupees(Rs.),No,No,1,0,2
1,New Delhi,77.2365188,28.5497703,Cafe,750,Indian Rupees(Rs.),No,No,2,2.6,70
1,New Delhi,77.2062936,28.5580523,Japanese,1500,Indian Rupees(Rs.),Yes,No,3,3.5,163
1,New Delhi,77.1173251,28.6462404,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,2,3.9,606
1,Gurgaon,77.0802124,28.4802521,Thai,550,Indian Rupees(Rs.),No,No,2,3.3,40
1,New Delhi,77.142103,28.6581968,"Fast Food, Burger",300,Indian Rupees(Rs.),No,No,1,3.1,21
1,New Delhi,77.1490259,28.6926883,"North Indian, Chinese, Continental",1000,Indian Rupees(Rs.),No,Yes,3,4.2,42
1,New Delhi,77.2976641,28.532348,North Indian,300,Indian Rupees(Rs.),No,No,1,0,0
162,Pasig City,121.057916,14.567689,"Filipino, Mexican",800,Botswana Pula(P),No,No,3,4.9,1070
1,Gurgaon,77.0986339,28.4499246,"North Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,2,2.8,14
1,New Delhi,77.1077373,28.5332421,"Fast Food, Chinese",250,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,0,0,"Ice Cream, Desserts",300,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.1884819,28.5361558,North Indian,350,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,0,0,"Fast Food, Beverages",400,Indian Rupees(Rs.),No,No,1,4,108
1,Noida,77.3219012,28.5810716,North Indian,150,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.30796732,28.59103534,North Indian,400,Indian Rupees(Rs.),No,No,1,3.2,13
1,Gurgaon,77.0847227,28.4592935,"Mughlai, Biryani",600,Indian Rupees(Rs.),No,Yes,2,3.7,125
1,New Delhi,77.2534918,28.5566725,North Indian,200,Indian Rupees(Rs.),No,No,1,3.1,17
1,Lucknow,81.00043965,26.8536376,"Italian, American, Lebanese",1000,Indian Rupees(Rs.),No,No,3,4.3,887
1,New Delhi,77.2431861,28.5342023,Italian,2500,Indian Rupees(Rs.),Yes,Yes,4,3.8,372
1,New Delhi,77.21598167,28.64583167,"North Indian, Chinese, Continental",550,Indian Rupees(Rs.),No,No,2,2.9,7
1,Gurgaon,77.09503077,28.49332817,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,1,3.1,53
1,New Delhi,77.233061,28.5661594,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,2,2.5,78
191,Colombo,79.8578301,6.8960838,"North Indian, Chinese, Sri Lankan",1800,Sri Lankan Rupee(LKR),No,No,2,2.4,240
1,Noida,77.3142692,28.5802723,North Indian,150,Indian Rupees(Rs.),No,No,1,2.9,5
1,New Delhi,77.25107197,28.54423341,"North Indian, Chinese",550,Indian Rupees(Rs.),No,No,2,3.2,22
1,Faridabad,77.3153578,28.4534629,Mithai,100,Indian Rupees(Rs.),No,No,1,0,2
1,New Delhi,77.2488222,28.5853611,"Pizza, Fast Food",900,Indian Rupees(Rs.),No,Yes,2,3.9,55
1,New Delhi,77.1165705,28.6462079,North Indian,200,Indian Rupees(Rs.),No,No,1,0,3
1,New Delhi,77.2275373,28.6003637,Mexican,1700,Indian Rupees(Rs.),Yes,Yes,3,3.6,505
30,S¡œo Paulo,-46.64159444,-23.54664167,"Brazilian, Italian",150,Brazilian Real(R$),No,No,4,4.3,46
1,New Delhi,77.1285132,28.5437505,"North Indian, Chinese, Fast Food",600,Indian Rupees(Rs.),No,No,2,2.9,11
1,New Delhi,76.9967933,28.6283564,"Fast Food, North Indian",200,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.3066854,28.6595807,"Bakery, Desserts, Fast Food, Mithai",500,Indian Rupees(Rs.),No,No,2,0,0
1,New Delhi,77.3187967,28.681041,North Indian,200,Indian Rupees(Rs.),No,No,1,3.4,39
1,Gurgaon,77.08390966,28.46844136,"North Indian, Mughlai, Chinese, Seafood",1000,Indian Rupees(Rs.),No,Yes,3,3.5,351
1,Noida,77.3326668,28.5703556,Bakery,200,Indian Rupees(Rs.),No,Yes,1,3.5,94
1,New Delhi,77.3174105,28.6804081,Fast Food,400,Indian Rupees(Rs.),No,No,1,0,2
1,New Delhi,77.229817,28.6305852,Fast Food,200,Indian Rupees(Rs.),No,No,1,0,2
216,Des Moines,-93.760027,41.60028,"Asian, Chinese",25,Dollar($),No,No,2,4,411
1,New Delhi,77.1442598,28.4996281,"North Indian, Chinese, Italian",1200,Indian Rupees(Rs.),No,No,3,0,1
1,Mangalore,74.85274444,12.87367778,"American, Italian",900,Indian Rupees(Rs.),No,No,3,3.8,196
1,New Delhi,77.2419073,28.5812079,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,2,3.4,62
1,Noida,77.3233803,28.5688017,"Italian, Continental, North Indian, Chinese",1400,Indian Rupees(Rs.),Yes,Yes,3,3.4,286
1,Gurgaon,77.10031841,28.47773187,Fast Food,250,Indian Rupees(Rs.),No,Yes,1,0,1
1,Gurgaon,77.0997478,28.4253496,North Indian,400,Indian Rupees(Rs.),No,No,1,0,0
1,Gurgaon,77.042691,28.4118643,"South Indian, North Indian, Chinese",300,Indian Rupees(Rs.),No,No,1,3.4,54
1,New Delhi,77.1357081,28.6834858,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,1,3.3,110
1,Gurgaon,77.0883732,28.4953121,"Continental, Italian",2000,Indian Rupees(Rs.),Yes,Yes,4,3.8,1065
1,New Delhi,77.189514,28.546945,North Indian,500,Indian Rupees(Rs.),No,No,2,0,0
216,Pocatello,-112.4413856,42.8585987,New American,40,Dollar($),No,No,3,3.6,144
1,New Delhi,77.2399764,28.5400134,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,1,3.6,67
216,Waterloo,-92.4507,42.5464,"Italian, Pizza, Vegetarian",25,Dollar($),No,No,2,3.7,134
214,Sharjah,55.39273214,25.33315516,"Indian, North Indian, South Indian, Chinese",85,Emirati Diram(AED),No,Yes,3,3.9,285
1,Gurgaon,77.0814039,28.4503106,"Fast Food, North Indian",250,Indian Rupees(Rs.),No,No,1,0,3
1,Gurgaon,77.0808644,28.4788581,North Indian,1100,Indian Rupees(Rs.),Yes,Yes,3,2.7,426
1,Noida,0,0,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,2,3.1,10
1,New Delhi,77.307845,28.6278421,North Indian,350,Indian Rupees(Rs.),No,Yes,1,3.2,51
1,New Delhi,77.1692496,28.5887711,"North Indian, Chinese",1200,Indian Rupees(Rs.),No,No,3,3,6
1,New Delhi,0,0,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,2,0,0
1,New Delhi,77.2136687,28.538922,South Indian,400,Indian Rupees(Rs.),No,Yes,1,3.7,370
1,New Delhi,77.02335276,28.64712056,"Fast Food, North Indian",200,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,0,0,Street Food,200,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.1736345,28.6873066,North Indian,650,Indian Rupees(Rs.),No,No,2,3.2,22
1,New Delhi,77.25765,28.535954,"Street Food, North Indian",350,Indian Rupees(Rs.),No,Yes,1,2.7,6
1,New Delhi,77.2417277,28.5805634,"North Indian, Mughlai, South Indian",600,Indian Rupees(Rs.),No,No,2,3.3,140
1,Gurgaon,77.0136942,28.4823394,"North Indian, Mughlai, South Indian, Chinese",1000,Indian Rupees(Rs.),Yes,No,3,3.1,25
1,New Delhi,77.251334,28.555408,Fast Food,400,Indian Rupees(Rs.),No,Yes,1,3.1,11
1,New Delhi,77.2097386,28.5340199,"Street Food, North Indian",350,Indian Rupees(Rs.),No,No,1,3.3,51
1,Gurgaon,77.080367,28.460925,"Chinese, North Indian, Italian",2500,Indian Rupees(Rs.),No,No,4,0,3
1,New Delhi,77.0980565,28.6343754,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,1,3.4,22
1,New Delhi,77.2334814,28.649456,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,2,3.4,40
1,Varanasi,0,0,Street Food,0,Indian Rupees(Rs.),No,No,1,3.8,78
1,Gurgaon,77.0176107,28.467311,Lebanese,500,Indian Rupees(Rs.),No,No,2,3.3,22
1,Kanpur,80.299775,26.48154722,North Indian,1000,Indian Rupees(Rs.),No,No,3,3.8,97
1,New Delhi,77.172323,28.694039,"Ice Cream, Desserts",250,Indian Rupees(Rs.),No,No,1,0,0
1,Gurgaon,77.0886429,28.4950691,"Healthy Food, Salad",600,Indian Rupees(Rs.),No,Yes,2,3.9,870
1,New Delhi,77.2459911,28.5835117,North Indian,300,Indian Rupees(Rs.),No,Yes,1,2.8,30
1,Gurgaon,77.057516,28.4879806,North Indian,200,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.22022153,28.52954866,"North Indian, Chinese, Italian, Finger Food",2000,Indian Rupees(Rs.),No,Yes,4,3.4,220
1,New Delhi,77.21872788,28.52832061,"Italian, Mexican, Spanish, Thai, Vietnamese, Indonesian, American",2000,Indian Rupees(Rs.),Yes,No,4,4.3,130
30,Rio de Janeiro,-43.341164,-22.870413,"Bar Food, Brazilian",70,Brazilian Real(R$),No,No,3,0,1
1,New Delhi,77.2390081,28.5376881,"North Indian, Mughlai, Chinese",650,Indian Rupees(Rs.),No,Yes,2,3.2,25
1,Gurgaon,77.09307712,28.47579915,Bengali,550,Indian Rupees(Rs.),No,Yes,2,3.6,86
1,New Delhi,77.1848697,28.6402723,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,2,3.4,152
162,Santa Rosa,121.0565874,14.23767897,"Italian, Pizza",850,Botswana Pula(P),No,No,3,4,72
1,Noida,77.38746263,28.53393492,Chinese,400,Indian Rupees(Rs.),No,No,1,2.9,19
1,Noida,77.3254017,28.5672542,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,2,3.2,106
1,New Delhi,77.08939813,28.66483434,Bakery,300,Indian Rupees(Rs.),No,No,1,3.2,9
1,Noida,77.407635,28.508599,"North Indian, Mughlai",400,Indian Rupees(Rs.),No,Yes,1,2.5,6
1,New Delhi,77.25087617,28.54369031,North Indian,350,Indian Rupees(Rs.),No,No,1,3.2,87
1,New Delhi,77.273111,28.6590466,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,2,2.5,50
1,New Delhi,0,0,Mughlai,400,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.204109,28.694703,"North Indian, Continental, Chinese, Italian, Lebanese",1000,Indian Rupees(Rs.),Yes,No,3,3.7,49
1,New Delhi,77.1968157,28.5465265,"Bakery, Desserts",600,Indian Rupees(Rs.),No,No,2,3.1,15
1,New Delhi,77.136184,28.6204842,North Indian,100,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.0960937,28.6361792,"North Indian, Chinese, Continental, Fast Food",400,Indian Rupees(Rs.),No,Yes,1,3.4,69
1,New Delhi,77.2208276,28.6303042,"Arabian, Mexican",400,Indian Rupees(Rs.),No,No,1,3.5,95
1,Dehradun,0,0,"North Indian, Chinese",800,Indian Rupees(Rs.),No,No,3,3.6,102
1,New Delhi,76.9858424,28.6072328,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.2410469,28.5786022,Mughlai,300,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.305843,28.5923018,Pizza,400,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.245962,28.558244,Cafe,450,Indian Rupees(Rs.),No,No,1,2.7,24
1,New Delhi,77.2195433,28.5682336,"North Indian, Mughlai, Chinese",1500,Indian Rupees(Rs.),Yes,Yes,3,3.6,177
1,New Delhi,77.2753817,28.5378847,Healthy Food,600,Indian Rupees(Rs.),No,No,2,0,2
1,Faridabad,77.3113972,28.4805517,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,1,2.9,14
1,Gurgaon,77.0860608,28.4362534,Juices,250,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.26754777,28.56971362,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,2,2.7,15
1,New Delhi,77.2261003,28.6498667,Fast Food,100,Indian Rupees(Rs.),No,No,1,3.7,21
1,Noida,77.3674796,28.5582143,"North Indian, Chinese, Fast Food",150,Indian Rupees(Rs.),No,No,1,2.8,11
1,Kochi,76.28326792,9.982833886,"Mediterranean, European, American, North Indian",1500,Indian Rupees(Rs.),No,No,3,4.5,213
1,New Delhi,77.1216877,28.6449256,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,2,2.7,114
1,New Delhi,77.2106055,28.6405487,North Indian,1100,Indian Rupees(Rs.),Yes,No,3,2.7,13
1,Gurgaon,77.0412894,28.4166832,Cafe,450,Indian Rupees(Rs.),No,No,1,3.3,34
1,New Delhi,77.2779746,28.6536873,"North Indian, South Indian, Chinese",500,Indian Rupees(Rs.),No,No,2,3.1,15
1,Noida,77.3614689,28.5820375,North Indian,200,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,76.9752946,28.6110748,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,1,0,2
1,New Delhi,77.1229265,28.545437,North Indian,450,Indian Rupees(Rs.),No,No,1,0,2
1,Gurgaon,77.0586849,28.4347324,"North Indian, South Indian, Street Food, Mithai",500,Indian Rupees(Rs.),No,Yes,2,2.8,14
1,Noida,77.3669408,28.5784302,"North Indian, Fast Food, Chinese",450,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.1663257,28.500868,Fast Food,400,Indian Rupees(Rs.),No,No,1,0,2
1,New Delhi,0,0,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,2,0,0
1,New Delhi,77.1734996,28.571681,"Continental, American, Italian, Seafood, North Indian, Cafe",2000,Indian Rupees(Rs.),Yes,No,4,4,304
1,New Delhi,77.2517407,28.5514411,Ice Cream,250,Indian Rupees(Rs.),No,Yes,1,3.3,9
1,New Delhi,77.1586721,28.7195845,North Indian,350,Indian Rupees(Rs.),No,No,1,3.1,9
216,Boise,-116.2625,43.6192,Pizza,25,Dollar($),No,No,2,4.1,550
1,Gurgaon,77.08591864,28.46970311,"Continental, Burger, American",800,Indian Rupees(Rs.),No,Yes,2,3.5,129
1,New Delhi,77.2870265,28.6369816,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,2,2.9,9
215,London,-0.155732,51.514641,"Indian, Street Food",45,Pounds(?œ),Yes,No,3,4.5,367
1,Gurgaon,77.08076142,28.47907544,Cafe,150,Indian Rupees(Rs.),No,No,1,3.8,35
1,New Delhi,77.1065034,28.6422159,North Indian,1600,Indian Rupees(Rs.),Yes,Yes,3,4.3,1252
1,Faridabad,77.294319,28.4937692,South Indian,200,Indian Rupees(Rs.),No,No,1,0,3
1,New Delhi,77.2063385,28.57298,South Indian,350,Indian Rupees(Rs.),No,No,1,3.1,13
1,New Delhi,77.2192738,28.567939,North Indian,450,Indian Rupees(Rs.),No,Yes,1,3.5,104
1,New Delhi,77.2221482,28.6343484,Ice Cream,150,Indian Rupees(Rs.),No,Yes,1,4.9,2620
1,New Delhi,77.2196051,28.6291434,"American, Chinese, North Indian",2000,Indian Rupees(Rs.),Yes,No,4,4.1,501
1,New Delhi,77.1974446,28.5957906,Finger Food,3000,Indian Rupees(Rs.),No,No,4,0,3
216,Orlando,-81.357219,28.597366,"Southern, Cajun, Soul Food",25,Dollar($),No,No,2,3.6,432
1,New Delhi,77.1603368,28.4975958,North Indian,500,Indian Rupees(Rs.),No,No,2,0,2
1,New Delhi,77.2253817,28.6764039,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,1,3.2,17
1,New Delhi,77.2440626,28.591272,Mughlai,400,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.2276272,28.7003539,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,1,0,0
1,Noida,77.3817427,28.5200041,"Fast Food, Chinese",500,Indian Rupees(Rs.),No,No,2,3.1,10
1,New Delhi,77.2974464,28.6346331,"North Indian, Chinese, Mughlai",400,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.225607,28.58997,"Pizza, Fast Food",500,Indian Rupees(Rs.),No,No,2,3.2,19
1,New Delhi,77.2821725,28.6548389,"South Indian, Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,1,2.9,6
1,Noida,77.370818,28.6191966,Bakery,150,Indian Rupees(Rs.),No,No,1,2.7,11
1,Gurgaon,77.0843266,28.4605883,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,1,0,2
1,Noida,77.3533943,28.5746419,"Continental, Mexican, Mediterranean",600,Indian Rupees(Rs.),No,Yes,2,3,18
1,Gurgaon,77.0735393,28.447879,North Indian,350,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.2054344,28.5568725,Korean,2500,Indian Rupees(Rs.),Yes,No,4,3.7,303
216,Columbus,-84.95367,32.513154,"Seafood, Steak, Vegetarian",40,Dollar($),No,No,3,4.2,722
1,Gurgaon,77.0642265,28.4679344,"Continental, North Indian, Italian, Chinese",1500,Indian Rupees(Rs.),Yes,No,3,4.2,1809
1,New Delhi,76.9748922,28.6112536,North Indian,150,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.1855035,28.680204,Street Food,200,Indian Rupees(Rs.),No,No,1,3.9,123
1,Faridabad,77.29385857,28.49820594,"North Indian, Chinese, Mughlai",550,Indian Rupees(Rs.),No,No,2,3,14
1,New Delhi,77.1674341,28.5879033,"Cafe, Continental, Italian, Chinese, North Indian",600,Indian Rupees(Rs.),No,Yes,2,4.2,349
1,New Delhi,77.1670746,28.5723659,"Fast Food, North Indian",600,Indian Rupees(Rs.),No,Yes,2,0,1
1,New Delhi,77.2828494,28.6334265,North Indian,400,Indian Rupees(Rs.),No,No,1,0,1
1,Gurgaon,77.1039737,28.4872636,"Mexican, American, Healthy Food",500,Indian Rupees(Rs.),No,Yes,2,4.9,223
1,New Delhi,77.2859338,28.6368181,"Italian, Pizza",600,Indian Rupees(Rs.),No,Yes,2,3.8,270
1,New Delhi,77.1965012,28.6928555,Chinese,300,Indian Rupees(Rs.),No,No,1,3.1,10
1,New Delhi,77.1949328,28.5542208,"American, Continental, North Indian, Chinese",1200,Indian Rupees(Rs.),Yes,No,3,3.7,379
1,Chandigarh,76.76055595,30.72152328,"Bakery, Desserts, Cafe",650,Indian Rupees(Rs.),No,No,2,4.1,698
1,New Delhi,77.1564702,28.7152991,"North Indian, Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,1,3,7
216,Pocatello,-112.0132,42.62,"Asian, Thai",10,Dollar($),No,No,1,3.6,91
1,New Delhi,77.193222,28.6978702,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,1,3.3,32
1,New Delhi,77.3149321,28.6780803,"Fast Food, North Indian, South Indian, Chinese",350,Indian Rupees(Rs.),No,No,1,2.7,39
1,New Delhi,77.2403585,28.5714391,Bakery,200,Indian Rupees(Rs.),No,No,1,3.5,70
1,New Delhi,77.2302935,28.6504067,"Street Food, Beverages",150,Indian Rupees(Rs.),No,No,1,3.7,54
1,New Delhi,77.119797,28.543907,"North Indian, Mughlai",3000,Indian Rupees(Rs.),Yes,No,4,4.2,532
216,Dubuque,-90.6658,42.4963,"Italian, Pizza",25,Dollar($),No,No,2,3.6,131
1,New Delhi,77.14233086,28.66934925,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,2,2.7,78
1,New Delhi,77.3002431,28.6199122,Street Food,150,Indian Rupees(Rs.),No,No,1,3.3,16
1,Gurgaon,77.0887329,28.4946295,"Asian, Burmese",1500,Indian Rupees(Rs.),Yes,No,3,4.6,563
1,Noida,77.37029448,28.61183236,Bakery,400,Indian Rupees(Rs.),No,No,1,3.1,7
1,Pune,73.89648478,18.53656175,"Charcoal Grill, Italian, North Indian, European, Indonesian, Thai",900,Indian Rupees(Rs.),Yes,No,2,4.4,635
